team_name,season_start_year,stat_group_name,stat_name,shots,goals,xG,against.shots,against.goals,against.xG,time
Augsburg,2019,formation,4-1-4-1,8,1,0.8349396903067827,23,3,2.169107864610851,93
Augsburg,2019,formation,4-4-1-1,0,0,0,3,1,0.9800461158156395,9
Augsburg,2019,gameState,Goal diff 0,188,20,20.837167948950082,222,25,27.040827077813447,1727
Augsburg,2019,gameState,Goal diff -1,70,9,10.306459600105882,87,14,14.93011163547635,528
Augsburg,2019,gameState,Goal diff +1,48,8,5.774293864145875,97,11,9.859454039484262,491
Augsburg,2019,gameState,Goal diff < -1,42,4,5.170023434329778,36,9,7.558331943117082,251
Augsburg,2019,gameState,Goal diff > +1,15,4,2.2879987889900804,35,4,2.969403190072626,167
Augsburg,2019,timing,1-15,66,8,7.382728241384029,59,8,8.33008087426424,NA
Augsburg,2019,timing,16-30,43,2,4.245548747014254,67,7,9.105124887079,NA
Augsburg,2019,timing,31-45,68,12,9.18616866786033,80,5,10.100955155678093,NA
Augsburg,2019,timing,46-60,62,9,8.334626137744635,80,17,9.88145990530029,NA
Augsburg,2019,timing,61-75,53,6,5.3455848433077335,93,7,10.193119820207357,NA
Augsburg,2019,timing,76+,71,8,9.881286999210715,98,19,14.747387243434787,NA
Augsburg,2019,shotZone,ownGoals,0,0,0,3,3,3,NA
Augsburg,2019,shotZone,shotOboxTotal,149,9,4.469676843844354,172,6,6.078937996644527,NA
Augsburg,2019,shotZone,shotPenaltyArea,191,26,30.252962575294077,272,41,39.426521762274206,NA
Augsburg,2019,shotZone,shotSixYardBox,23,10,9.653304217383265,30,13,13.852668127045035,NA
Augsburg,2019,attackSpeed,Normal,210,26,24.42709161993116,318,44,40.02044382831082,NA
Augsburg,2019,attackSpeed,Standard,112,12,13.350102931261063,110,7,11.863454127684236,NA
Augsburg,2019,attackSpeed,Fast,31,7,5.662237508222461,30,10,7.443428987637162,NA
Augsburg,2019,attackSpeed,Slow,10,0,0.9365115771070123,19,2,3.0308009423315525,NA
Augsburg,2019,result,MissedShots,151,0,12.48995148204267,182,0,16.796854483429343,NA
Augsburg,2019,result,SavedShot,88,0,11.573544241022319,94,0,13.397586511448026,NA
Augsburg,2019,result,Goal,45,45,16.396274717524648,63,63,22.6559194419533,NA
Augsburg,2019,result,BlockedShot,75,0,3.548437396530062,126,0,7.225105720572174,NA
Augsburg,2019,result,ShotOnPost,4,0,0.3677357994019985,12,0,2.2826617285609245,NA
Augsburg,2018,situation,OpenPlay,328,31,33.89947576634586,389,54,51.59565156977624,NA
Augsburg,2018,situation,FromCorner,80,10,7.832608922384679,66,8,6.277408852241933,NA
Augsburg,2018,situation,SetPiece,23,2,2.128967257682234,46,6,6.208755469880998,NA
Augsburg,2018,situation,DirectFreekick,19,3,1.0150690041482449,20,2,1.2517100926488638,NA
Augsburg,2018,situation,Penalty,5,5,3.788641929626465,2,1,1.5155539512634277,NA
Augsburg,2018,formation,4-1-4-1,147,22,14.09108290169388,167,23,24.35931462980807,935
Augsburg,2018,formation,4-2-3-1,85,10,9.692711847834289,68,8,7.984778085723519,529
Augsburg,2018,formation,4-3-3,47,3,3.723565774038434,60,8,10.706705430522561,417
Augsburg,2018,formation,3-4-3,41,3,3.732829086948186,61,5,5.580916449427605,343
Augsburg,2018,formation,3-4-2-1,51,1,3.758019278291613,44,6,4.178134833462536,258
Augsburg,2018,formation,4-4-1-1,30,4,5.344121609814465,24,5,2.2186984978616238,182
Augsburg,2018,formation,4-5-1,14,1,1.0770335528068244,28,2,3.2281583114527166,160
Augsburg,2018,formation,4-4-2,11,2,0.8062685094773769,17,3,2.2769667487591505,99
Augsburg,2018,formation,4-2-2-2,11,2,2.9429886490106583,11,1,1.266049101948738,75
Augsburg,2018,formation,5-4-1,8,1,1.3112491052597761,15,3,2.097240255679935,53
Augsburg,2018,formation,4-1-3-2,5,0,0.6953720804303885,11,1,0.349215192720294,45
Augsburg,2018,formation,3-4-1-2,3,2,1.3131657857447863,13,4,1.645960796624422,42
Augsburg,2018,formation,5-3-2,0,0,0,2,0,0.11641859728842974,14
Augsburg,2018,formation,3-5-2,2,0,0.17635469883680344,2,2,0.8405230045318604,11
Augsburg,2018,gameState,Goal diff 0,201,22,18.053025079425424,252,28,29.484560343902558,1576
Augsburg,2018,gameState,Goal diff +1,64,8,10.337714593857527,101,14,10.753626816440374,576
Augsburg,2018,gameState,Goal diff -1,94,10,9.690219706855714,82,10,10.5060231750831,506
Augsburg,2018,gameState,Goal diff < -1,53,5,4.4656768180429935,48,16,9.979888016358018,297
Augsburg,2018,gameState,Goal diff > +1,43,6,6.118126682005823,40,3,6.1249815840274096,208
Augsburg,2018,timing,1-15,74,10,6.487025549635291,73,7,7.366811470594257,NA
Augsburg,2018,timing,16-30,71,7,6.4266750626266,80,7,9.82202422618866,NA
Augsburg,2018,timing,31-45,54,3,6.086849045008421,91,10,11.58450248092413,NA
Augsburg,2018,timing,46-60,107,12,12.809684047941118,91,15,11.941346836276352,NA
Augsburg,2018,timing,61-75,79,10,9.181485609151423,71,11,8.73411900550127,NA
Augsburg,2018,timing,76+,70,9,7.673043565824628,117,21,17.40027591632679,NA
Augsburg,2018,shotZone,ownGoals,1,1,1,2,2,2,NA
Augsburg,2018,shotZone,shotOboxTotal,171,8,5.045163581613451,172,9,6.257502075750381,NA
Augsburg,2018,shotZone,shotPenaltyArea,258,34,32.105512962676585,314,48,46.84837501728907,NA
Augsburg,2018,shotZone,shotSixYardBox,25,8,10.514086335897446,35,12,11.743202842772007,NA
Augsburg,2018,attackSpeed,Normal,288,28,30.559763229917735,310,33,36.911678726784885,NA
Augsburg,2018,attackSpeed,Standard,127,20,14.765287113841623,134,17,15.253428366035223,NA
Augsburg,2018,attackSpeed,Fast,28,3,2.261169881094247,45,13,10.419937344267964,NA
Augsburg,2018,attackSpeed,Slow,12,0,1.0785426553338766,34,8,4.264035498723388,NA
Augsburg,2018,result,Goal,51,51,16.393120856955647,71,71,21.55756570212543,NA
Augsburg,2018,result,BlockedShot,100,0,6.836552020162344,131,0,10.047404315322638,NA
Augsburg,2018,result,SavedShot,112,0,10.618482885882258,120,0,15.958086787257344,NA
Augsburg,2018,result,MissedShots,186,0,13.654580115806311,196,0,18.358428141567856,NA
Augsburg,2018,result,ShotOnPost,6,0,1.1620270013809204,5,0,0.9275949895381927,NA
Augsburg,2017,situation,OpenPlay,296,27,31.59546884102747,322,26,26.776567809283733,NA
Augsburg,2017,situation,FromCorner,78,8,6.820435528643429,71,11,7.584016162902117,NA
Augsburg,2017,situation,SetPiece,36,3,2.293506468180567,43,5,3.382243379019201,NA
Augsburg,2017,situation,DirectFreekick,20,1,1.077443802729249,23,2,1.1946364864706993,NA
Augsburg,2017,situation,Penalty,4,4,3.0311079025268555,3,2,2.2733309268951416,NA
Augsburg,2017,formation,4-2-3-1,354,37,36.11727178376168,349,38,32.39107643999159,2500
Augsburg,2017,formation,3-4-1-2,22,1,2.401726479642093,45,4,3.9956400776281953,277
Augsburg,2017,formation,4-1-2-1-2,11,1,1.3003402026370168,14,0,1.0041402988135815,93
Augsburg,2017,formation,3-4-3,13,2,1.918990912847221,23,2,1.9231406264007092,93
Augsburg,2017,formation,4-1-4-1,24,2,2.463740366511047,15,2,1.3449455574154854,92
Augsburg,2017,formation,3-4-2-1,9,0,0.3735917955636978,14,0,0.4371713660657406,92
Augsburg,2017,formation,5-4-1,1,0,0.24230100214481354,2,0,0.11468039825558662,8
Augsburg,2017,gameState,Goal diff 0,181,17,17.098796220496297,190,24,15.643059499561787,1440
Augsburg,2017,gameState,Goal diff -1,130,11,11.923061759211123,123,10,14.663072702474892,763
Augsburg,2017,gameState,Goal diff +1,68,9,10.7162159467116,79,7,5.025208104401827,551
Augsburg,2017,gameState,Goal diff < -1,35,3,2.4178926842287183,32,2,3.1855589766055346,219
Augsburg,2017,gameState,Goal diff > +1,20,3,2.6619959324598312,38,3,2.6938954815268517,182
Augsburg,2017,timing,1-15,84,4,7.4041014006361365,61,6,4.476799148134887,NA
Augsburg,2017,timing,16-30,54,8,6.591247033793479,68,8,5.513114378787577,NA
Augsburg,2017,timing,31-45,68,6,7.678243243601173,73,9,6.7110583540052176,NA
Augsburg,2017,timing,46-60,71,6,5.7974792663007975,76,7,8.022407892160118,NA
Augsburg,2017,timing,61-75,87,6,7.557140925899148,84,5,7.033558583818376,NA
Augsburg,2017,timing,76+,70,13,9.789750672876835,100,11,9.453856407664716,NA
Augsburg,2017,shotZone,ownGoals,2,2,2,0,0,0,NA
Augsburg,2017,shotZone,shotOboxTotal,165,4,5.276155003812164,189,6,5.603548270650208,NA
Augsburg,2017,shotZone,shotPenaltyArea,247,29,30.689041019883007,254,33,29.897219138219953,NA
Augsburg,2017,shotZone,shotSixYardBox,20,8,6.852766519412398,19,7,5.710027355700731,NA
Augsburg,2017,attackSpeed,Normal,252,20,25.93201515218243,272,18,22.125390605069697,NA
Augsburg,2017,attackSpeed,Standard,138,16,13.2224937020801,140,20,14.434226955287158,NA
Augsburg,2017,attackSpeed,Fast,31,6,4.42734329868108,27,8,3.594985001720488,NA
Augsburg,2017,attackSpeed,Slow,13,1,1.236110390163958,23,0,1.0561922024935484,NA
Augsburg,2017,result,BlockedShot,98,0,5.529951868578792,111,0,6.438674425706267,NA
Augsburg,2017,result,MissedShots,182,0,12.365487523376942,175,0,10.338258784264326,NA
Augsburg,2017,result,SavedShot,101,0,9.238011829555035,121,0,11.144669814966619,NA
Augsburg,2017,result,Goal,43,43,16.166468086652458,46,46,12.045181750319898,NA
Augsburg,2017,result,ShotOnPost,10,0,1.5180432349443436,9,0,1.2440099893137813,NA
Augsburg,2016,situation,OpenPlay,262,25,25.778858459554613,346,35,36.8624514923431,NA
Augsburg,2016,situation,FromCorner,40,4,2.161301715299487,57,6,6.276346342638135,NA
Augsburg,2016,situation,SetPiece,37,1,1.8747421391308308,35,5,5.6684978902339935,NA
Augsburg,2016,situation,DirectFreekick,27,2,1.4140546955168247,26,1,1.3678246196359396,NA
Augsburg,2016,situation,Penalty,4,3,3.0311079025268555,5,4,3.7888848781585693,NA
Augsburg,2016,formation,4-2-3-1,260,21,22.634168497286737,300,30,32.763557051774114,2176
Augsburg,2016,formation,4-1-4-1,56,7,7.04724090360105,86,9,11.410141075961292,464
Augsburg,2016,formation,3-4-1-2,22,3,1.9782128110527992,19,3,2.4191215950995684,184
Augsburg,2016,formation,4-4-2,18,4,2.215076055377722,34,0,2.0645273867994547,167
Augsburg,2016,formation,3-1-4-2,10,0,0.2546439412981272,19,5,2.7981238663196564,113
Augsburg,2016,formation,3-4-3,4,0,0.13072270341217518,11,4,2.5085342470556498,44
Augsburg,2016,gameState,Goal diff 0,209,14,15.788958319928497,268,25,26.121670658234507,1935
Augsburg,2016,gameState,Goal diff -1,65,11,7.15564135927707,67,13,11.79935359582305,455
Augsburg,2016,gameState,Goal diff < -1,48,5,5.2887979336082935,71,7,8.877078273333609,375
Augsburg,2016,gameState,Goal diff +1,36,3,5.219393155071884,53,5,5.601417989470065,297
Augsburg,2016,gameState,Goal diff > +1,12,2,0.8072741441428661,10,1,1.5644847061485052,86
Augsburg,2016,timing,1-15,43,3,2.156637439969927,65,6,6.183232843410224,NA
Augsburg,2016,timing,16-30,64,6,7.067011730745435,60,10,8.213008724153042,NA
Augsburg,2016,timing,31-45,54,4,6.220336122438312,78,7,7.769988615997136,NA
Augsburg,2016,timing,46-60,73,6,6.676954836584628,71,8,7.581496324390173,NA
Augsburg,2016,timing,61-75,60,7,5.09759124647826,98,11,14.22235591057688,NA
Augsburg,2016,timing,76+,76,9,7.04153353581205,97,9,9.993922804482281,NA
Augsburg,2016,shotZone,ownGoals,0,0,0,1,1,1,NA
Augsburg,2016,shotZone,shotOboxTotal,186,7,5.903154833242297,192,3,5.829475685488433,NA
Augsburg,2016,shotZone,shotPenaltyArea,172,25,23.769015504978597,246,32,33.79168329294771,NA
Augsburg,2016,shotZone,shotSixYardBox,12,3,4.587894573807716,30,15,13.342846244573593,NA
Augsburg,2016,attackSpeed,Normal,230,18,22.00756392115727,296,30,31.613792227581143,NA
Augsburg,2016,attackSpeed,Standard,108,10,8.481206452473998,123,16,17.101553730666637,NA
Augsburg,2016,attackSpeed,Fast,19,5,3.285707587376237,24,4,4.332021384499967,NA
Augsburg,2016,attackSpeed,Slow,13,2,0.48558695102110505,26,1,0.9166378802619874,NA
Augsburg,2016,result,MissedShots,151,0,9.912012693006545,174,0,13.376356351189315,NA
Augsburg,2016,result,SavedShot,91,0,7.9262456889264286,122,0,9.570363414473832,NA
Augsburg,2016,result,BlockedShot,87,0,3.628145983442664,112,0,6.221379764843732,NA
Augsburg,2016,result,ShotOnPost,6,0,0.4901455957442522,10,0,0.35058750212192535,NA
Augsburg,2016,result,Goal,35,35,12.30351495090872,51,51,24.44531819038093,NA
Augsburg,2015,situation,OpenPlay,327,29,30.57582131261006,365,36,37.67708409065381,NA
Augsburg,2015,situation,FromCorner,57,3,5.504408299922943,91,9,10.686478167772293,NA
Augsburg,2015,situation,DirectFreekick,31,1,2.0963898971676826,37,1,2.2255373932421207,NA
Augsburg,2015,situation,SetPiece,22,2,1.3573007686063647,42,1,2.3564803283661604,NA
Augsburg,2015,situation,Penalty,7,7,5.304438829421997,7,5,5.304276823997498,NA
Augsburg,2015,formation,4-2-3-1,380,35,38.43170954240486,470,45,51.22744020121172,2668
Augsburg,2015,formation,3-4-3,12,2,1.5748344929888844,33,4,2.959009751677513,183
Augsburg,2015,formation,4-4-2,41,3,3.7621210673823953,14,1,0.9374782517552376,166
Augsburg,2015,formation,4-1-4-1,8,2,0.8227101024240255,14,2,2.752308001741767,101
Augsburg,2015,formation,5-4-1,3,0,0.24698390252888203,11,0,0.3736205976456404,31
Augsburg,2015,gameState,Goal diff 0,219,20,19.05088450619951,251,22,26.066268409602344,1651
Augsburg,2015,gameState,Goal diff +1,65,4,8.833911832422018,133,11,12.371666649356484,564
Augsburg,2015,gameState,Goal diff -1,79,8,7.516026736237109,66,11,10.951686287298799,403
Augsburg,2015,gameState,Goal diff < -1,57,7,5.902212221175432,48,6,6.088355076499283,339
Augsburg,2015,gameState,Goal diff > +1,24,3,3.5353238116949797,44,2,2.7718803812749684,192
Augsburg,2015,timing,1-15,69,9,6.99481927184388,70,6,7.482658541761339,NA
Augsburg,2015,timing,16-30,61,3,5.6679378701373935,92,10,11.298281923867762,NA
Augsburg,2015,timing,31-45,75,10,8.953485128469765,88,7,8.079916723072529,NA
Augsburg,2015,timing,46-60,77,9,8.553501415997744,90,6,7.919775875285268,NA
Augsburg,2015,timing,61-75,89,4,7.494996360503137,95,11,10.394351864699274,NA
Augsburg,2015,timing,76+,73,7,7.173619060777128,107,12,13.074871875345707,NA
Augsburg,2015,shotZone,ownGoals,2,2,2,1,1,1,NA
Augsburg,2015,shotZone,shotOboxTotal,195,7,6.599108615424484,232,5,7.384171847719699,NA
Augsburg,2015,shotZone,shotPenaltyArea,230,26,30.218778681010008,283,33,36.115548364818096,NA
Augsburg,2015,shotZone,shotSixYardBox,17,7,6.020471811294556,26,13,13.750136591494083,NA
Augsburg,2015,attackSpeed,Normal,288,23,27.626526987645775,323,31,34.60322040086612,NA
Augsburg,2015,attackSpeed,Standard,117,13,14.262537795118988,177,16,20.572772713378072,NA
Augsburg,2015,attackSpeed,Fast,21,5,2.141751626506448,23,4,2.4821641938760877,NA
Augsburg,2015,attackSpeed,Slow,18,1,0.8075426984578371,19,1,0.5916994959115982,NA
Augsburg,2015,result,Goal,42,42,15.44983343500644,52,52,23.243261847645044,NA
Augsburg,2015,result,MissedShots,172,0,11.684671017806977,198,0,11.687788911629468,NA
Augsburg,2015,result,SavedShot,108,0,10.399664017371833,128,0,13.30057509150356,NA
Augsburg,2015,result,BlockedShot,109,0,5.394216075539589,149,0,9.081275043077767,NA
Augsburg,2015,result,ShotOnPost,13,0,1.9099745620042086,15,0,0.9369559101760387,NA
Augsburg,2014,situation,OpenPlay,330,27,28.385901799425483,332,30,32.95889673801139,NA
Augsburg,2014,situation,FromCorner,52,3,2.752689157612622,66,4,4.874469581991434,NA
Augsburg,2014,situation,SetPiece,36,6,5.500958948396146,34,5,4.966301711741835,NA
Augsburg,2014,situation,DirectFreekick,32,1,1.843520700931549,24,0,1.2449845056980848,NA
Augsburg,2014,situation,Penalty,8,6,6.062134802341461,4,4,3.0311079025268555,NA
Augsburg,2014,formation,4-2-3-1,296,30,28.26192209124565,287,25,29.120240836869925,2052
Augsburg,2014,formation,4-1-4-1,141,11,14.541365215554833,155,17,15.361896462272853,978
Augsburg,2014,formation,4-4-2,20,2,1.6987049020826817,14,1,2.177301747724414,106
Augsburg,2014,formation,4-3-3,1,0,0.04321319982409477,4,0,0.41632139310240746,18
Augsburg,2014,gameState,Goal diff 0,237,18,23.61661707703024,214,26,21.37496317178011,1633
Augsburg,2014,gameState,Goal diff -1,96,11,8.370136546902359,100,9,11.719033694826066,621
Augsburg,2014,gameState,Goal diff +1,67,8,8.492487053386867,84,3,6.6472705798223615,529
Augsburg,2014,gameState,Goal diff < -1,48,5,3.234111847355962,43,3,4.126766998320818,286
Augsburg,2014,gameState,Goal diff > +1,10,1,0.8318528840318322,19,2,3.207725995220244,85
Augsburg,2014,timing,1-15,62,5,5.988335113041103,78,8,6.290530195925385,NA
Augsburg,2014,timing,16-30,81,5,8.024050345644355,61,7,6.127601767890155,NA
Augsburg,2014,timing,31-45,66,3,5.02788404468447,72,9,8.702681706752628,NA
Augsburg,2014,timing,46-60,75,9,7.892815180122852,91,9,10.369242813438177,NA
Augsburg,2014,timing,61-75,83,10,10.323961436748505,69,5,5.862939791753888,NA
Augsburg,2014,timing,76+,91,11,7.288159288465977,89,5,9.722764164209366,NA
Augsburg,2014,shotZone,shotOboxTotal,205,4,5.905551576055586,188,3,5.927345231641084,NA
Augsburg,2014,shotZone,shotPenaltyArea,231,29,31.76797492709011,246,32,31.51536436798051,NA
Augsburg,2014,shotZone,shotSixYardBox,22,10,6.871678905561566,26,8,9.633050840348005,NA
Augsburg,2014,attackSpeed,Normal,280,21,22.16728337202221,281,24,26.37811337597668,NA
Augsburg,2014,attackSpeed,Standard,128,16,16.15930360928178,128,13,14.11686370195821,NA
Augsburg,2014,attackSpeed,Fast,41,5,5.611748761497438,32,6,5.873529243282974,NA
Augsburg,2014,attackSpeed,Slow,9,1,0.6068696659058332,19,0,0.7072541187517345,NA
Augsburg,2014,result,MissedShots,199,0,11.752143343910575,180,0,12.450473289005458,NA
Augsburg,2014,result,SavedShot,101,0,9.096583656966686,117,0,11.090120236389339,NA
Augsburg,2014,result,Goal,43,43,15.769869603216648,43,43,16.19177056849003,NA
Augsburg,2014,result,BlockedShot,108,0,6.077814010903239,114,0,6.743542349897325,NA
Augsburg,2014,result,ShotOnPost,7,0,1.8487947937101126,6,0,0.5998539961874485,NA
Borussia Dortmund,2022,situation,OpenPlay,348,57,49.83797433320433,292,33,32.53592410078272,NA
Borussia Dortmund,2022,situation,FromCorner,80,7,8.884091399610043,55,6,4.786411818116903,NA
Borussia Dortmund,2022,situation,SetPiece,21,5,2.8462846418842673,28,1,2.89554026722908,NA
Borussia Dortmund,2022,situation,DirectFreekick,18,1,1.2864494919776917,6,0,0.4796832986176014,NA
Borussia Dortmund,2022,situation,Penalty,4,3,3.0311076045036316,0,0,0,NA
Borussia Dortmund,2022,formation,4-2-3-1,202,28,26.14683771505952,176,22,18.680373263545334,1251
Borussia Dortmund,2022,formation,4-3-3,135,19,18.49033209308982,77,7,7.684995415620506,753
Borussia Dortmund,2022,formation,4-5-1,90,20,15.803820972330868,77,6,8.949058558326215,556
Borussia Dortmund,2022,formation,4-1-4-1,28,5,3.384941262193024,31,3,3.7621976332738996,238
Borussia Dortmund,2022,formation,3-5-2,8,0,0.5725777950137854,14,2,1.3645269135013223,71
Borussia Dortmund,2022,formation,4-4-2,6,1,1.2546086385846138,2,0,0.03965959884226322,27
Borussia Dortmund,2022,formation,5-4-1,1,0,0.10068699717521667,4,0,0.2167481016367674,9
Borussia Dortmund,2022,formation,5-3-2,1,0,0.13210199773311615,0,0,0,8
Borussia Dortmund,2022,gameState,Goal diff 0,169,32,22.37925253622234,110,12,9.554064368829131,1152
Borussia Dortmund,2022,gameState,Goal diff +1,112,14,17.476312591694295,104,12,11.363277095369995,648
Borussia Dortmund,2022,gameState,Goal diff > +1,98,17,13.839907754212618,81,5,8.04470098996535,550
Borussia Dortmund,2022,gameState,Goal diff -1,49,5,5.636577170342207,52,8,5.966727531515062,297
Borussia Dortmund,2022,gameState,Goal diff < -1,43,5,6.553857418708503,34,3,5.76878949906677,266
Borussia Dortmund,2022,timing,1-15,58,10,8.322227272205055,47,7,5.258211736567318,NA
Borussia Dortmund,2022,timing,16-30,70,14,11.995435755699873,56,6,6.359119373373687,NA
Borussia Dortmund,2022,timing,31-45,87,13,11.783372114412487,59,9,5.623847369104624,NA
Borussia Dortmund,2022,timing,46-60,74,10,8.512055084109306,68,6,7.997975368984044,NA
Borussia Dortmund,2022,timing,61-75,78,10,11.49833332374692,70,3,8.11826104670763,NA
Borussia Dortmund,2022,timing,76+,104,16,13.774483921006322,81,9,7.340144590009004,NA
Borussia Dortmund,2022,shotZone,ownGoals,2,2,2,1,1,1,NA
Borussia Dortmund,2022,shotZone,shotOboxTotal,148,13,5.102249301970005,134,9,4.51980495871976,NA
Borussia Dortmund,2022,shotZone,shotPenaltyArea,280,43,41.01709992438555,216,18,23.548252512700856,NA
Borussia Dortmund,2022,shotZone,shotSixYardBox,41,15,17.76655824482441,30,12,11.629502013325691,NA
Borussia Dortmund,2022,attackSpeed,Normal,284,47,38.52831920888275,232,27,22.728940609376878,NA
Borussia Dortmund,2022,attackSpeed,Standard,123,16,16.047933137975633,89,7,8.161635383963585,NA
Borussia Dortmund,2022,attackSpeed,Slow,39,6,6.45160124450922,30,2,3.099543020129204,NA
Borussia Dortmund,2022,attackSpeed,Fast,25,4,4.85805387981236,30,4,6.707440471276641,NA
Borussia Dortmund,2022,result,BlockedShot,109,0,8.134772535413504,92,0,5.220365128479898,NA
Borussia Dortmund,2022,result,MissedShots,164,0,16.779384654946625,145,0,11.165051080752164,NA
Borussia Dortmund,2022,result,SavedShot,120,0,16.871562687680125,99,0,11.129311276599765,NA
Borussia Dortmund,2022,result,Goal,73,73,23.05060697440058,40,40,12.01750616542995,NA
Borussia Dortmund,2022,result,ShotOnPost,5,0,1.0495806187391281,5,0,1.1653258334845304,NA
Borussia Dortmund,2021,situation,OpenPlay,336,61,52.020230093970895,259,37,34.05816008942202,NA
Borussia Dortmund,2021,situation,FromCorner,66,7,5.170053041540086,66,6,6.925641110166907,NA
Borussia Dortmund,2021,situation,SetPiece,24,5,4.814917550422251,27,1,3.478557280264795,NA
Borussia Dortmund,2021,situation,DirectFreekick,20,1,1.1877919919788837,15,2,0.9593614973127842,NA
Borussia Dortmund,2021,situation,Penalty,11,11,8.335384726524353,6,6,4.5465808510780334,NA
Borussia Dortmund,2021,formation,4-2-3-1,202,32,30.003457199316472,157,19,19.94705868139863,1308
Borussia Dortmund,2021,formation,3-4-2-1,68,20,12.991975357290357,74,7,8.867324202787131,622
Borussia Dortmund,2021,formation,4-3-3,85,22,16.152641639113426,65,12,9.772664107382298,612
Borussia Dortmund,2021,formation,4-1-2-1-2,43,4,6.296299955807626,17,4,4.060702625662088,190
Borussia Dortmund,2021,formation,3-5-2,13,1,0.7960728965699673,15,2,1.923171702772379,141
Borussia Dortmund,2021,formation,4-1-3-2,12,2,1.4330665124580264,17,3,2.4214299581944942,100
Borussia Dortmund,2021,formation,4-1-4-1,15,2,1.962478113360703,8,2,1.8061107620596886,72
Borussia Dortmund,2021,formation,4-3-2-1,11,2,1.4018353205174208,8,3,0.34290619753301144,68
Borussia Dortmund,2021,formation,4-4-1-1,5,0,0.41337820887565613,9,0,0.6243760958313942,47
Borussia Dortmund,2021,formation,5-4-1,1,0,0.020384199917316437,2,0,0.15109529346227646,13
Borussia Dortmund,2021,formation,3-4-1-2,2,0,0.05678800120949745,1,0,0.051461201161146164,13
Borussia Dortmund,2021,gameState,Goal diff 0,161,34,24.29127351474017,125,20,16.670258230995387,1281
Borussia Dortmund,2021,gameState,Goal diff +1,99,16,14.330578718334436,98,12,12.767556606791914,694
Borussia Dortmund,2021,gameState,Goal diff -1,93,11,11.742275290191174,55,8,6.727752692997456,528
Borussia Dortmund,2021,gameState,Goal diff > +1,69,17,14.861301911063492,74,8,10.723891826346517,507
Borussia Dortmund,2021,gameState,Goal diff < -1,35,7,6.302947970107198,21,4,3.0788414711132646,176
Borussia Dortmund,2021,timing,1-15,69,9,10.488298795651644,43,9,6.893402000889182,NA
Borussia Dortmund,2021,timing,16-30,66,15,11.911865251604468,63,8,7.952737107407302,NA
Borussia Dortmund,2021,timing,31-45,65,12,8.80099771451205,54,8,6.655330279842019,NA
Borussia Dortmund,2021,timing,46-60,84,14,12.76664937660098,73,9,9.136354235932231,NA
Borussia Dortmund,2021,timing,61-75,74,15,11.01623984798789,61,4,6.364746975712478,NA
Borussia Dortmund,2021,timing,76+,99,20,16.544326418079436,79,14,12.965730228461325,NA
Borussia Dortmund,2021,shotZone,ownGoals,4,4,4,2,2,2,NA
Borussia Dortmund,2021,shotZone,shotOboxTotal,133,9,5.159921646118164,117,7,3.7182299182750285,NA
Borussia Dortmund,2021,shotZone,shotPenaltyArea,279,52,45.49303850904107,221,35,31.666667046025395,NA
Borussia Dortmund,2021,shotZone,shotSixYardBox,41,20,16.875417249277234,33,8,12.583403863944113,NA
Borussia Dortmund,2021,attackSpeed,Normal,275,42,36.985795095097274,218,32,28.214315788820386,NA
Borussia Dortmund,2021,attackSpeed,Standard,121,24,19.508147310465574,114,15,15.91014073882252,NA
Borussia Dortmund,2021,attackSpeed,Fast,35,11,8.74610991589725,15,3,2.900402340106666,NA
Borussia Dortmund,2021,attackSpeed,Slow,26,8,6.288325082976371,26,2,2.9434419604949653,NA
Borussia Dortmund,2021,result,MissedShots,160,0,15.340210118331015,139,0,13.601060358807445,NA
Borussia Dortmund,2021,result,SavedShot,95,0,12.650015491992235,87,0,10.106256677303463,NA
Borussia Dortmund,2021,result,Goal,85,85,34.661179944872856,52,52,19.93507480621338,NA
Borussia Dortmund,2021,result,ShotOnPost,9,0,1.4915306102484465,8,0,0.9863032959401608,NA
Borussia Dortmund,2021,result,BlockedShot,108,0,7.385441238991916,87,0,5.33960568998009,NA
Borussia Dortmund,2020,situation,OpenPlay,377,59,53.76821806142107,298,29,28.837313044816256,NA
Borussia Dortmund,2020,situation,FromCorner,63,8,5.985889214091003,44,7,4.326664326712489,NA
Borussia Dortmund,2020,situation,SetPiece,35,4,5.600186132825911,17,4,2.7877372121438384,NA
Borussia Dortmund,2020,situation,DirectFreekick,14,1,0.8594360016286373,12,0,0.7115074060857296,NA
Borussia Dortmund,2020,situation,Penalty,7,3,5.132181882858276,6,6,4.546661853790283,NA
Borussia Dortmund,2020,formation,4-2-3-1,290,44,39.61267444025725,229,25,22.224552674219012,34563
Borussia Dortmund,2020,formation,4-1-4-1,86,12,15.720513669773936,47,6,6.134342273697257,463
Borussia Dortmund,2020,formation,3-4-2-1,58,9,6.7724882694892585,66,10,7.829198690131307,448
Borussia Dortmund,2020,formation,3-4-3,23,5,3.7250966653227806,11,2,1.409934863448143,115
Borussia Dortmund,2020,formation,3-1-4-2,20,1,2.671495381742716,5,2,1.2791960127651691,99
Borussia Dortmund,2020,formation,3-4-1-2,15,3,2.290860079228878,9,0,0.64326580055058,98
Borussia Dortmund,2020,formation,4-4-1-1,3,1,0.4722165893763304,6,0,0.20654520113021135,30
Borussia Dortmund,2020,formation,5-3-2,0,0,0,2,0,0.03560129925608635,8
